Order Number,Order Date,Item Name,Quantity,Product Price,Total products,Order_Date_Only,Order ID,Price
11895,2018-11-05 18:37:00,Chicken Biryani,1.0,9.95,5,2018-11-05,,
11892,2018-11-05 18:07:00,Lamb Tikka Karahi,1.0,9.95,5,2018-11-05,,
11891,2018-11-04 20:41:00,Lal Mirch Lamb,1.0,9.95,3,2018-11-04,,
11890,2018-11-04 19:25:00,Chicken Chilli Garlic,1.0,9.95,9,2018-11-04,,
11889,2018-11-04 19:07:00,Chicken Biryani,1.0,9.95,5,2018-11-04,,
11888,2018-11-04 18:54:00,Butter Chicken,1.0,9.95,5,2018-11-04,,
11886,2018-11-04 18:25:00,Chicken Tikka Karahi,1.0,9.95,3,2018-11-04,,
11884,2018-11-04 18:11:00,Lamb Biryani,1.0,9.95,2,2018-11-04,,
11883,2018-11-04 18:09:00,Vegetable Biryani,1.0,9.95,6,2018-11-04,,
11878,2018-11-04 15:44:00,Butter Chicken,1.0,9.95,7,2018-11-04,,
11878,2018-11-04 15:44:00,Paneer Tikka Sizzler,1.0,9.95,7,2018-11-04,,
11874,2018-11-03 20:24:00,Lamb Biryani,1.0,9.95,3,2018-11-03,,
11867,2018-11-03 18:39:00,Saag - Prawn,1.0,9.95,2,2018-11-03,,
11863,2018-11-03 18:02:00,Chicken Biryani,1.0,9.95,5,2018-11-03,,
11860,2018-11-03 17:27:00,Chicken Balti,1.0,9.95,4,2018-11-03,,
11855,2018-11-03 15:57:00,Chicken Tikka Karahi,1.0,9.95,4,2018-11-03,,
11854,2018-11-03 15:17:00,Butter Chicken,1.0,9.95,4,2018-11-03,,
11853,2018-11-03 15:03:00,Chicken Chilli Garlic,1.0,9.95,5,2018-11-03,,
11852,2018-11-02 21:08:00,Butter Chicken,1.0,9.95,10,2018-11-02,,
11852,2018-11-02 21:08:00,Lamb Biryani,1.0,9.95,10,2018-11-02,,
11852,2018-11-02 21:08:00,Lamb Rezala,1.0,9.95,10,2018-11-02,,
11851,2018-11-02 21:06:00,Chicken Shashlick,1.0,9.95,6,2018-11-02,,
11850,2018-11-02 20:41:00,Lamb Biryani,1.0,9.95,5,2018-11-02,,
11845,2018-11-02 19:36:00,Lamb Mysore,1.0,9.95,5,2018-11-02,,
11843,2018-11-02 19:22:00,Chicken Balti,1.0,9.95,8,2018-11-02,,
11837,2018-11-02 18:46:00,Chicken Mysore,1.0,9.95,9,2018-11-02,,
11836,2018-11-02 18:43:00,Paneer Tikka Karahi,1.0,9.95,5,2018-11-02,,
11832,2018-11-02 18:08:00,Vegetable Biryani,1.0,9.95,7,2018-11-02,,
11827,2018-11-01 21:49:00,Chicken Balti,1.0,9.95,3,2018-11-01,,
11826,2018-11-01 21:00:00,Paneer Shaslick,1.0,9.95,8,2018-11-01,,
11826,2018-11-01 21:00:00,Chicken Haryali,1.0,9.95,8,2018-11-01,,
11824,2018-11-01 19:39:00,Lal Mirch Lamb,1.0,9.95,7,2018-11-01,,
11823,2018-11-01 19:29:00,Vegetable Biryani,1.0,9.95,4,2018-11-01,,
11823,2018-11-01 19:29:00,Chicken Biryani,1.0,9.95,4,2018-11-01,,
11821,2018-11-01 19:21:00,Chicken Tikka Sizzler,1.0,9.95,9,2018-11-01,,
11820,2018-11-01 19:12:00,Chicken Balti,1.0,9.95,4,2018-11-01,,
11815,2018-11-01 16:26:00,Lamb Biryani,2.0,9.95,5,2018-11-01,,
11812,2018-10-31 19:29:00,Lamb Biryani,1.0,9.95,8,2018-10-31,,
11811,2018-10-31 19:24:00,Chicken Hari Mirch,1.0,9.95,16,2018-10-31,,
11810,2018-10-31 18:11:00,Lal Mirch Lamb,1.0,9.95,10,2018-10-31,,
11807,2018-10-31 16:32:00,Chicken Biryani,1.0,9.95,5,2018-10-31,,
11806,2018-10-31 13:06:00,Butter Chicken,2.0,9.95,6,2018-10-31,,
11805,2018-10-31 12:14:00,Chicken Biryani,1.0,9.95,4,2018-10-31,,
11802,2018-10-30 21:00:00,Chicken Chilli Garlic,1.0,9.95,2,2018-10-30,,
11800,2018-10-30 13:39:00,Butter Chicken,1.0,9.95,7,2018-10-30,,
11799,2018-10-29 20:37:00,Chicken Mysore,1.0,9.95,4,2018-10-29,,
11799,2018-10-29 20:37:00,Vegetable Biryani,1.0,9.95,4,2018-10-29,,
11798,2018-10-29 19:53:00,Butter Chicken,1.0,9.95,6,2018-10-29,,
11796,2018-10-29 18:03:00,Lamb Biryani,1.0,9.95,2,2018-10-29,,
11793,2018-10-29 16:35:00,Lamb Rezala,1.0,9.95,4,2018-10-29,,
11789,2018-10-28 19:40:00,Butter Chicken,1.0,9.95,6,2018-10-28,,
11787,2018-10-28 18:53:00,Chicken Biryani,2.0,9.95,1,2018-10-28,,
11786,2018-10-28 18:48:00,Lamb Biryani,1.0,9.95,5,2018-10-28,,
11783,2018-10-28 18:16:00,Butter Chicken,1.0,9.95,11,2018-10-28,,
11782,2018-10-28 18:11:00,Lamb Balti,1.0,9.95,7,2018-10-28,,
11782,2018-10-28 18:11:00,Chicken Sylhet,1.0,9.95,7,2018-10-28,,
11780,2018-10-28 18:01:00,Butter Chicken,1.0,9.95,6,2018-10-28,,
11779,2018-10-28 17:53:00,Chicken Balti,1.0,9.95,6,2018-10-28,,
11775,2018-10-28 15:04:00,Chicken Chilli Garlic,1.0,9.95,9,2018-10-28,,
11775,2018-10-28 15:04:00,Butter Chicken,1.0,9.95,9,2018-10-28,,
11773,2018-10-27 21:49:00,Chicken Biryani,1.0,9.95,8,2018-10-27,,
11770,2018-10-27 21:00:00,Chicken Chilli Garlic,1.0,9.95,4,2018-10-27,,
11769,2018-10-27 20:53:00,Chicken Chilli Garlic,1.0,9.95,3,2018-10-27,,
11766,2018-10-27 19:02:00,Chicken Balti,1.0,9.95,5,2018-10-27,,
11765,2018-10-27 18:59:00,Lamb Balti,1.0,9.95,8,2018-10-27,,
11761,2018-10-27 18:35:00,Chicken Chilli Garlic,1.0,9.95,10,2018-10-27,,
11760,2018-10-27 18:34:00,Lamb Mysore,1.0,9.95,6,2018-10-27,,
11758,2018-10-27 18:10:00,Lamb Biryani,1.0,9.95,3,2018-10-27,,
11757,2018-10-27 18:05:00,Vegetable Balti,1.0,9.95,5,2018-10-27,,
11755,2018-10-27 17:53:00,Paneer Shaslick,1.0,9.95,5,2018-10-27,,
11752,2018-10-27 17:43:00,Chicken Biryani,1.0,9.95,12,2018-10-27,,
11747,2018-10-26 20:59:00,Lamb Biryani,1.0,9.95,3,2018-10-26,,
11744,2018-10-26 20:06:00,Butter Chicken,1.0,9.95,9,2018-10-26,,
11743,2018-10-26 19:52:00,Lamb Sylhet,1.0,9.95,7,2018-10-26,,
11743,2018-10-26 19:52:00,Lamb Achar,1.0,9.95,7,2018-10-26,,
11736,2018-10-26 19:21:00,Chicken Shashlick,1.0,9.95,5,2018-10-26,,
11732,2018-10-26 18:58:00,Vegetable Biryani,1.0,9.95,6,2018-10-26,,
11725,2018-10-26 11:52:00,Vegetable Biryani,1.0,9.95,16,2018-10-26,,
11725,2018-10-26 11:52:00,Chicken Biryani,1.0,9.95,16,2018-10-26,,
11725,2018-10-26 11:52:00,Chicken Shashlick,1.0,9.95,16,2018-10-26,,
11723,2018-10-25 19:19:00,Chicken Biryani,1.0,9.95,2,2018-10-25,,
11722,2018-10-25 19:00:00,Vegetable Biryani,1.0,9.95,5,2018-10-25,,
11716,2018-10-24 18:42:00,Chicken Biryani,1.0,9.95,6,2018-10-24,,
11716,2018-10-24 18:42:00,Chicken Balti,1.0,9.95,6,2018-10-24,,
11709,2018-10-23 18:18:00,Lamb Haryali,1.0,9.95,5,2018-10-23,,
11709,2018-10-23 18:18:00,Lamb Balti,1.0,9.95,5,2018-10-23,,
11707,2018-10-23 14:44:00,Vegetable Balti,1.0,9.95,8,2018-10-23,,
11704,2018-10-22 19:20:00,Lamb Hari Mirch,1.0,9.95,10,2018-10-22,,
11702,2018-10-22 18:27:00,Vegetable Biryani,1.0,9.95,4,2018-10-22,,
11701,2018-10-22 18:03:00,Butter Chicken,1.0,9.95,4,2018-10-22,,
11700,2018-10-22 17:58:00,Chicken Biryani,1.0,9.95,2,2018-10-22,,
11699,2018-10-22 12:15:00,Chicken Biryani,1.0,9.95,4,2018-10-22,,
11699,2018-10-22 12:15:00,Chicken Chilli Garlic,1.0,9.95,4,2018-10-22,,
11699,2018-10-22 12:15:00,Lamb Balti,1.0,9.95,4,2018-10-22,,
11694,2018-10-21 18:13:00,Vegetable Biryani,1.0,9.95,10,2018-10-21,,
11693,2018-10-21 18:01:00,Paneer Tikka Karahi,1.0,9.95,7,2018-10-21,,
11693,2018-10-21 18:01:00,Vegetable Biryani,1.0,9.95,7,2018-10-21,,
11688,2018-10-21 11:35:00,Lamb Balti,1.0,9.95,4,2018-10-21,,
11686,2018-10-20 21:36:00,Chicken Roshni,1.0,9.95,5,2018-10-20,,
11686,2018-10-20 21:36:00,Chicken Chilli Garlic,1.0,9.95,5,2018-10-20,,
11679,2018-10-20 19:18:00,Chicken Balti,1.0,9.95,7,2018-10-20,,
11669,2018-10-20 17:50:00,Butter Chicken,1.0,9.95,9,2018-10-20,,
11663,2018-10-19 20:06:00,Chicken Balti,1.0,9.95,14,2018-10-19,,
11663,2018-10-19 20:06:00,Lamb Biryani,1.0,9.95,14,2018-10-19,,
11662,2018-10-19 19:57:00,Paneer Shaslick,1.0,9.95,3,2018-10-19,,
11661,2018-10-19 19:36:00,Lamb Sylhet,1.0,9.95,7,2018-10-19,,
11660,2018-10-19 19:21:00,Chicken Hari Mirch,1.0,9.95,7,2018-10-19,,
11649,2018-10-19 18:31:00,Chicken Biryani,1.0,9.95,8,2018-10-19,,
11646,2018-10-19 18:08:00,Chicken Balti,1.0,9.95,5,2018-10-19,,
11638,2018-10-18 20:52:00,Butter Chicken,1.0,9.95,3,2018-10-18,,
11638,2018-10-18 20:52:00,Vegetable Biryani,1.0,9.95,3,2018-10-18,,
11637,2018-10-18 20:49:00,Chicken Chilli Garlic,1.0,9.95,5,2018-10-18,,
11635,2018-10-18 20:26:00,Chicken Biryani,1.0,9.95,4,2018-10-18,,
11634,2018-10-18 20:03:00,Butter Chicken,1.0,9.95,4,2018-10-18,,
11633,2018-10-18 19:32:00,Vegetable Biryani,1.0,9.95,4,2018-10-18,,
11632,2018-10-18 19:29:00,Lamb Mysore,1.0,9.95,6,2018-10-18,,
11630,2018-10-18 19:18:00,Butter Chicken,1.0,9.95,7,2018-10-18,,
11628,2018-10-18 19:06:00,Chicken Biryani,2.0,9.95,2,2018-10-18,,
11626,2018-10-18 18:44:00,Butter Chicken,1.0,9.95,6,2018-10-18,,
11625,2018-10-18 18:42:00,Lamb Rezala,1.0,9.95,6,2018-10-18,,
11624,2018-10-18 17:59:00,Chicken Balti,1.0,9.95,7,2018-10-18,,
11624,2018-10-18 17:59:00,Vegetable Biryani,1.0,9.95,7,2018-10-18,,
11622,2018-10-17 22:24:00,Lamb Roshni,1.0,9.95,5,2018-10-17,,
11620,2018-10-17 18:31:00,Chicken Chilli Garlic,1.0,9.95,9,2018-10-17,,
11613,2018-10-17 14:27:00,Butter Chicken,1.0,9.95,4,2018-10-17,,
11611,2018-10-16 20:38:00,Chicken Biryani,1.0,9.95,15,2018-10-16,,
11609,2018-10-16 19:36:00,Butter Chicken,1.0,9.95,4,2018-10-16,,
11606,2018-10-16 18:15:00,Chicken Shashlick,1.0,9.95,5,2018-10-16,,
11606,2018-10-16 18:15:00,Chicken Achar,1.0,9.95,5,2018-10-16,,
11603,2018-10-15 18:53:00,Butter Chicken,2.0,9.95,2,2018-10-15,,
11599,2018-10-15 18:03:00,Butter Chicken,1.0,9.95,4,2018-10-15,,
11598,2018-10-15 11:22:00,Lamb Biryani,1.0,9.95,4,2018-10-15,,
11597,2018-10-14 20:44:00,Butter Chicken,1.0,9.95,4,2018-10-14,,
11596,2018-10-14 19:43:00,Lamb Shashlick,1.0,9.95,3,2018-10-14,,
11595,2018-10-14 19:43:00,Lamb Biryani,1.0,9.95,3,2018-10-14,,
11594,2018-10-14 18:48:00,Paneer Tikka Sizzler,1.0,9.95,5,2018-10-14,,
11587,2018-10-14 17:33:00,Lamb Balti,1.0,9.95,4,2018-10-14,,
11585,2018-10-14 16:21:00,Korma - Prawn,1.0,9.95,11,2018-10-14,,
11585,2018-10-14 16:21:00,Lamb Rezala,1.0,9.95,11,2018-10-14,,
11585,2018-10-14 16:21:00,Chicken Roshni,1.0,9.95,11,2018-10-14,,
11584,2018-10-14 12:25:00,Lamb Tikka Karahi,1.0,9.95,2,2018-10-14,,
11583,2018-10-13 22:46:00,Lamb Chilli Garlic,1.0,9.95,4,2018-10-13,,
11583,2018-10-13 22:46:00,Butter Chicken,1.0,9.95,4,2018-10-13,,
11578,2018-10-13 19:29:00,Lamb Biryani,1.0,9.95,4,2018-10-13,,
11578,2018-10-13 19:29:00,Chicken Balti,1.0,9.95,4,2018-10-13,,
11577,2018-10-13 19:22:00,Vegetable Biryani,1.0,9.95,3,2018-10-13,,
11572,2018-10-13 18:54:00,Lamb Biryani,1.0,9.95,5,2018-10-13,,
11570,2018-10-13 18:35:00,Chicken Sylhet,1.0,9.95,9,2018-10-13,,
11569,2018-10-13 17:55:00,Chicken Biryani,1.0,9.95,4,2018-10-13,,
11564,2018-10-13 17:38:00,Butter Chicken,1.0,9.95,5,2018-10-13,,
11564,2018-10-13 17:38:00,Lamb Tikka Karahi,1.0,9.95,5,2018-10-13,,
11563,2018-10-13 17:34:00,Butter Chicken,1.0,9.95,8,2018-10-13,,
11559,2018-10-12 22:36:00,Chicken Shashlick,1.0,9.95,4,2018-10-12,,
11556,2018-10-12 20:20:00,Chicken Achar,1.0,9.95,7,2018-10-12,,
11556,2018-10-12 20:20:00,Butter Chicken,1.0,9.95,7,2018-10-12,,
11554,2018-10-12 19:19:00,Paneer Shaslick,1.0,9.95,11,2018-10-12,,
11549,2018-10-12 18:31:00,Butter Chicken,1.0,9.95,5,2018-10-12,,
11547,2018-10-12 18:22:00,Lamb Hari Mirch,1.0,9.95,4,2018-10-12,,
11546,2018-10-12 18:17:00,Lamb Mysore,1.0,9.95,6,2018-10-12,,
11542,2018-10-12 17:28:00,Butter Chicken,1.0,9.95,3,2018-10-12,,
11540,2018-10-12 17:01:00,Chicken Balti,1.0,9.95,4,2018-10-12,,
11537,2018-10-11 21:05:00,Butter Chicken,1.0,9.95,8,2018-10-11,,
11535,2018-10-11 20:06:00,Lal Mirch Chicken,1.0,9.95,5,2018-10-11,,
11534,2018-10-11 19:45:00,Vegetable Biryani,1.0,9.95,4,2018-10-11,,
11534,2018-10-11 19:45:00,Paneer Tikka Sizzler,1.0,9.95,4,2018-10-11,,
11529,2018-10-11 18:50:00,Chicken Balti,1.0,9.95,10,2018-10-11,,
11528,2018-10-11 18:24:00,Saag - Prawn,1.0,9.95,5,2018-10-11,,
11524,2018-10-11 17:21:00,Korma - Prawn,1.0,9.95,7,2018-10-11,,
11521,2018-10-10 21:11:00,Butter Chicken,1.0,9.95,8,2018-10-10,,
11517,2018-10-10 18:59:00,Chicken Biryani,1.0,9.95,5,2018-10-10,,
11517,2018-10-10 18:59:00,Chicken Balti,1.0,9.95,5,2018-10-10,,
11510,2018-10-09 20:51:00,Chicken Chilli Garlic,1.0,9.95,5,2018-10-09,,
11508,2018-10-09 20:24:00,Dhansak - Prawn,1.0,9.95,7,2018-10-09,,
11508,2018-10-09 20:24:00,Lamb Biryani,1.0,9.95,7,2018-10-09,,
11504,2018-10-09 14:30:00,Butter Chicken,1.0,9.95,4,2018-10-09,,
11502,2018-10-08 19:49:00,Butter Chicken,1.0,9.95,4,2018-10-08,,
11501,2018-10-08 19:22:00,Butter Chicken,1.0,9.95,7,2018-10-08,,
11499,2018-10-08 18:13:00,Butter Chicken,1.0,9.95,8,2018-10-08,,
11494,2018-10-07 20:02:00,Lamb Biryani,1.0,9.95,2,2018-10-07,,
11492,2018-10-07 19:31:00,Butter Chicken,1.0,9.95,6,2018-10-07,,
11490,2018-10-07 18:42:00,Chicken Chilli Garlic,1.0,9.95,3,2018-10-07,,
11489,2018-10-07 18:35:00,Chicken Biryani,1.0,9.95,7,2018-10-07,,
11484,2018-10-07 17:49:00,Dhansak - Prawn,1.0,9.95,7,2018-10-07,,
11479,2018-10-07 12:13:00,Chicken Biryani,2.0,9.95,2,2018-10-07,,
11472,2018-10-06 19:35:00,Butter Chicken,1.0,9.95,11,2018-10-06,,
11471,2018-10-06 19:31:00,Butter Chicken,1.0,9.95,9,2018-10-06,,
11470,2018-10-06 19:24:00,Dupiaza - Prawn,1.0,9.95,4,2018-10-06,,
11470,2018-10-06 19:24:00,Butter Chicken,1.0,9.95,4,2018-10-06,,
11469,2018-10-06 19:16:00,Butter Chicken,1.0,9.95,4,2018-10-06,,
11469,2018-10-06 19:16:00,Dupiaza - Prawn,1.0,9.95,4,2018-10-06,,
11467,2018-10-06 18:56:00,Chicken Chilli Garlic,1.0,9.95,10,2018-10-06,,
11465,2018-10-06 18:25:00,Chicken Mysore,1.0,9.95,12,2018-10-06,,
11463,2018-10-06 18:20:00,Lamb Biryani,2.0,9.95,4,2018-10-06,,
11462,2018-10-06 18:14:00,Chicken Biryani,1.0,9.95,6,2018-10-06,,
11460,2018-10-06 17:41:00,Butter Chicken,2.0,9.95,4,2018-10-06,,
11458,2018-10-06 16:58:00,Chicken Balti,1.0,9.95,6,2018-10-06,,
11457,2018-10-06 16:33:00,Chicken Biryani,1.0,9.95,3,2018-10-06,,
11455,2018-10-06 13:48:00,Chicken Biryani,1.0,9.95,3,2018-10-06,,
11447,2018-10-05 19:15:00,Chicken Shashlick,1.0,9.95,7,2018-10-05,,
11445,2018-10-05 19:01:00,Paneer Shaslick,2.0,9.95,3,2018-10-05,,
11438,2018-10-05 17:24:00,Chicken Balti,1.0,9.95,4,2018-10-05,,
11432,2018-10-04 20:11:00,Lamb Chilli Garlic,1.0,9.95,6,2018-10-04,,
11431,2018-10-04 19:40:00,Chicken Tikka Sizzler,1.0,9.95,4,2018-10-04,,
11431,2018-10-04 19:40:00,Paneer Shaslick,1.0,9.95,4,2018-10-04,,
11431,2018-10-04 19:40:00,Vegetable Biryani,1.0,9.95,4,2018-10-04,,
11428,2018-10-04 17:57:00,Vegetable Biryani,1.0,9.95,7,2018-10-04,,
11423,2018-10-03 19:40:00,Lamb Shashlick,2.0,9.95,13,2018-10-03,,
11419,2018-10-03 18:29:00,Butter Chicken,1.0,9.95,7,2018-10-03,,
11417,2018-10-03 18:06:00,Chicken Rezala,1.0,9.95,6,2018-10-03,,
11414,2018-10-02 20:09:00,Bhuna - Prawn,1.0,9.95,5,2018-10-02,,
11409,2018-10-01 19:21:00,Butter Chicken,1.0,9.95,6,2018-10-01,,
11408,2018-10-01 19:18:00,Lamb Chilli Garlic,1.0,9.95,5,2018-10-01,,
11405,2018-10-01 18:12:00,Chicken Tikka Sizzler,1.0,9.95,1,2018-10-01,,
11399,2018-09-30 18:31:00,Butter Chicken,1.0,9.95,5,2018-09-30,,
11395,2018-09-30 17:51:00,Chicken Chilli Garlic,1.0,9.95,8,2018-09-30,,
11395,2018-09-30 17:51:00,Chicken Mysore,1.0,9.95,8,2018-09-30,,
11379,2018-09-29 19:26:00,Butter Chicken,1.0,9.95,9,2018-09-29,,
11374,2018-09-29 18:49:00,Vegetable Biryani,1.0,9.95,4,2018-09-29,,
11371,2018-09-29 18:40:00,Chicken Balti,1.0,9.95,4,2018-09-29,,
11367,2018-09-29 17:40:00,Lamb Biryani,1.0,9.95,4,2018-09-29,,
11359,2018-09-28 22:08:00,Chicken Biryani,1.0,9.95,4,2018-09-28,,
11358,2018-09-28 21:34:00,Chicken Shashlick,1.0,9.95,4,2018-09-28,,
11357,2018-09-28 21:14:00,Chicken Biryani,1.0,9.95,8,2018-09-28,,
11356,2018-09-28 20:30:00,Chicken Haryali,1.0,9.95,4,2018-09-28,,
11342,2018-09-28 18:50:00,Butter Chicken,1.0,9.95,6,2018-09-28,,
11342,2018-09-28 18:50:00,Chicken Mysore,1.0,9.95,6,2018-09-28,,
11341,2018-09-28 18:46:00,Butter Chicken,1.0,9.95,9,2018-09-28,,
11340,2018-09-28 18:37:00,Korma - Prawn,1.0,9.95,12,2018-09-28,,
11337,2018-09-28 18:06:00,Dhansak - Prawn,1.0,9.95,8,2018-09-28,,
11336,2018-09-28 17:56:00,Chicken Biryani,1.0,9.95,3,2018-09-28,,
11331,2018-09-27 19:38:00,Butter Chicken,1.0,9.95,10,2018-09-27,,
11330,2018-09-27 19:18:00,Lamb Chilli Garlic,1.0,9.95,7,2018-09-27,,
11328,2018-09-27 18:50:00,Chicken Tikka Sizzler,1.0,9.95,6,2018-09-27,,
11328,2018-09-27 18:50:00,Vegetable Biryani,1.0,9.95,6,2018-09-27,,
11327,2018-09-27 18:26:00,Vegetable Biryani,1.0,9.95,6,2018-09-27,,
11316,2018-09-25 20:42:00,Butter Chicken,1.0,9.95,5,2018-09-25,,
11316,2018-09-25 20:42:00,Lamb Roshni,1.0,9.95,5,2018-09-25,,
11314,2018-09-25 17:48:00,Butter Chicken,1.0,9.95,9,2018-09-25,,
11311,2018-09-25 16:46:00,Chicken Haryali,1.0,9.95,5,2018-09-25,,
11310,2018-09-24 19:01:00,Lamb Balti,1.0,9.95,3,2018-09-24,,
11307,2018-09-24 18:06:00,Chicken Rezala,1.0,9.95,9,2018-09-24,,
11305,2018-09-24 17:27:00,Chicken Shashlick,1.0,9.95,4,2018-09-24,,
11305,2018-09-24 17:27:00,Chicken Balti,1.0,9.95,4,2018-09-24,,
11300,2018-09-23 19:58:00,Chicken Balti,1.0,9.95,5,2018-09-23,,
11289,2018-09-23 13:41:00,Lamb Chilli Garlic,1.0,9.95,7,2018-09-23,,
11287,2018-09-23 12:19:00,Chicken Biryani,1.0,9.95,4,2018-09-23,,
11284,2018-09-22 20:40:00,Butter Chicken,1.0,9.95,11,2018-09-22,,
11283,2018-09-22 20:32:00,Chicken Hari Mirch,1.0,9.95,9,2018-09-22,,
11280,2018-09-22 19:39:00,Chicken Balti,1.0,9.95,3,2018-09-22,,
11279,2018-09-22 19:30:00,Lal Mirch Lamb,1.0,9.95,3,2018-09-22,,
11276,2018-09-22 19:03:00,Chicken Biryani,1.0,9.95,4,2018-09-22,,
11270,2018-09-22 18:39:00,Chicken Hari Mirch,1.0,9.95,2,2018-09-22,,
11269,2018-09-22 18:32:00,Butter Chicken,1.0,9.95,8,2018-09-22,,
11266,2018-09-22 18:24:00,Paneer Tikka Karahi,1.0,9.95,6,2018-09-22,,
11264,2018-09-22 18:21:00,Lamb Balti,1.0,9.95,8,2018-09-22,,
11264,2018-09-22 18:21:00,Chicken Balti,1.0,9.95,8,2018-09-22,,
11263,2018-09-22 18:04:00,Chicken Shashlick,1.0,9.95,4,2018-09-22,,
11261,2018-09-22 17:58:00,Chicken Sylhet,1.0,9.95,9,2018-09-22,,
11256,2018-09-22 17:06:00,Vegetable Biryani,1.0,9.95,5,2018-09-22,,
11250,2018-09-21 19:56:00,Vegetable Biryani,1.0,9.95,4,2018-09-21,,
11246,2018-09-21 19:08:00,Lamb Chilli Garlic,1.0,9.95,6,2018-09-21,,
11243,2018-09-21 19:00:00,Chicken Hari Mirch,1.0,9.95,8,2018-09-21,,
11243,2018-09-21 19:00:00,Lamb Chilli Garlic,1.0,9.95,8,2018-09-21,,
11242,2018-09-21 18:52:00,Paneer Shaslick,1.0,9.95,12,2018-09-21,,
11237,2018-09-21 12:47:00,Lal Mirch Lamb,1.0,9.95,6,2018-09-21,,
11237,2018-09-21 12:47:00,Lal Mirch Chicken,1.0,9.95,6,2018-09-21,,
11236,2018-09-21 12:39:00,Chicken Biryani,1.0,9.95,5,2018-09-21,,
11233,2018-09-20 20:32:00,Chicken Biryani,1.0,9.95,3,2018-09-20,,
11232,2018-09-20 19:59:00,Lamb Biryani,1.0,9.95,7,2018-09-20,,
11230,2018-09-20 19:45:00,Butter Chicken,1.0,9.95,5,2018-09-20,,
11229,2018-09-20 19:31:00,Lamb Tikka Karahi,1.0,9.95,4,2018-09-20,,
11228,2018-09-20 19:31:00,Chicken Tikka Karahi,1.0,9.95,3,2018-09-20,,
11225,2018-09-19 22:25:00,Chicken Shashlick,1.0,9.95,4,2018-09-19,,
11222,2018-09-19 19:23:00,Lamb Biryani,1.0,9.95,6,2018-09-19,,
11222,2018-09-19 19:23:00,Butter Chicken,1.0,9.95,6,2018-09-19,,
11220,2018-09-19 19:00:00,Chicken Rezala,1.0,9.95,4,2018-09-19,,
11218,2018-09-19 18:24:00,Butter Chicken,1.0,9.95,7,2018-09-19,,
11209,2018-09-18 19:45:00,Lamb Biryani,1.0,9.95,6,2018-09-18,,
11208,2018-09-18 19:31:00,Bhuna - Prawn,1.0,9.95,15,2018-09-18,,
11208,2018-09-18 19:31:00,Paneer Shaslick,1.0,9.95,15,2018-09-18,,
11208,2018-09-18 19:31:00,Butter Chicken,1.0,9.95,15,2018-09-18,,
11201,2018-09-18 13:26:00,Butter Chicken,1.0,9.95,4,2018-09-18,,
11196,2018-09-17 19:14:00,Chicken Biryani,1.0,9.95,7,2018-09-17,,
11195,2018-09-17 18:16:00,Chicken Biryani,1.0,9.95,1,2018-09-17,,
11190,2018-09-16 19:59:00,Bhuna - Prawn,1.0,9.95,6,2018-09-16,,
11185,2018-09-16 19:16:00,Lamb Biryani,1.0,9.95,6,2018-09-16,,
11184,2018-09-16 19:07:00,Paneer Shaslick,1.0,9.95,5,2018-09-16,,
11183,2018-09-16 19:00:00,Vegetable Biryani,1.0,9.95,3,2018-09-16,,
11182,2018-09-16 18:52:00,Lamb Shashlick,1.0,9.95,8,2018-09-16,,
11180,2018-09-16 18:18:00,Lamb Mysore,1.0,9.95,10,2018-09-16,,
11180,2018-09-16 18:18:00,Chicken Haryali,1.0,9.95,10,2018-09-16,,
11178,2018-09-16 18:04:00,Lal Mirch Chicken,2.0,9.95,11,2018-09-16,,
11177,2018-09-16 17:46:00,Vegetable Biryani,1.0,9.95,7,2018-09-16,,
11177,2018-09-16 17:46:00,Chicken Balti,1.0,9.95,7,2018-09-16,,
11175,2018-09-16 17:42:00,Butter Chicken,1.0,9.95,5,2018-09-16,,
11170,2018-09-15 20:08:00,Chicken Shashlick,1.0,9.95,4,2018-09-15,,
11169,2018-09-15 19:54:00,Butter Chicken,1.0,9.95,5,2018-09-15,,
11169,2018-09-15 19:54:00,Chicken Balti,1.0,9.95,5,2018-09-15,,
11168,2018-09-15 19:53:00,Lamb Biryani,1.0,9.95,1,2018-09-15,,
11166,2018-09-15 19:19:00,Paneer Shaslick,1.0,9.95,14,2018-09-15,,
11166,2018-09-15 19:19:00,Butter Chicken,1.0,9.95,14,2018-09-15,,
11164,2018-09-15 19:01:00,Lamb Haryali,1.0,9.95,21,2018-09-15,,
11163,2018-09-15 18:59:00,Lamb Biryani,1.0,9.95,7,2018-09-15,,
11161,2018-09-15 18:53:00,Chicken Balti,1.0,9.95,3,2018-09-15,,
11156,2018-09-15 18:24:00,Chicken Biryani,1.0,9.95,4,2018-09-15,,
11155,2018-09-15 18:16:00,Chicken Balti,1.0,9.95,5,2018-09-15,,
11154,2018-09-15 17:43:00,Butter Chicken,1.0,9.95,8,2018-09-15,,
11153,2018-09-15 17:39:00,Vegetable Balti,1.0,9.95,6,2018-09-15,,
11152,2018-09-15 17:39:00,Saag - Prawn,1.0,9.95,5,2018-09-15,,
11148,2018-09-15 17:17:00,Lamb Biryani,2.0,9.95,4,2018-09-15,,
11143,2018-09-14 20:05:00,Lamb Balti,1.0,9.95,10,2018-09-14,,
11143,2018-09-14 20:05:00,Butter Chicken,1.0,9.95,10,2018-09-14,,
11133,2018-09-14 19:09:00,Chicken Balti,2.0,9.95,6,2018-09-14,,
